,dist,cp-lat,cp-lon,uni-lat,uni-lon,real_dist,co2,time
917,76.95960780855175,41.666663997679734,1.2661991326631226,41.38960859091039,2.1134082704685526,82.05902980510136,7.982351649502917,2.2370531629326544
918,31.412300417548792,41.261960916346375,1.7753630854825833,41.38862665004671,2.1116058263259307,46.97280873641252,4.351001029539355,0.9864687666192458
919,23.070779948455844,41.4067591999469,2.203348036097528,41.5640438,2.0227191,41.31570982005514,3.7831796589436975,1.3449416260655933
920,32.573836140303,41.535494727567134,2.113381037455975,41.7371279,1.829041,83.75179428653915,7.446372679507921,1.8144274708951755
922,24.32737552243254,41.54403543546714,2.456270896249023,41.41353344047553,2.2218908797717853,33.78925007779658,3.1671330313256494,0.6666585961189027
923,3.233116905255993,41.36256295842722,2.0951406747540084,41.38863897597379,2.112282639297175,9.807219680458264,0.7892503466347706,0.5482283831502637
924,16.106568167998393,41.5334869900902,2.1132551254628367,41.38863897597379,2.112282639297175,31.302733272270146,2.801031811950744,1.0263647291293965
925,2.0644074359713565,41.373867422846324,2.127271504530006,41.38863897597379,2.112282639297175,3.516027842476297,0.2056107178051592,0.37385789893817056
926,6.669261236862039,41.54994739277686,2.100626845151995,41.5640438,2.0227191,30.667003615406728,2.686997851831054,0.6131876704361515
927,51.932102171389566,41.610025574724375,2.66117223074892,41.3842777,2.1152962,157.26079222445216,13.847015063660347,3.109338562032937
928,7.265107398092573,41.54520639683644,2.1063222912001187,41.5640438,2.0227191,29.523837985549072,2.598556384262976,0.5912137702472297
929,3.8825775943829477,41.40689626646359,2.153850302830613,41.38960859091039,2.1134082704685526,6.906809098619097,0.3734960563204207,0.8175003123352974
930,5.117487549070303,41.38559945328935,2.05107424704788,41.38863897597379,2.112282639297175,10.878458295229732,0.920609709902403,0.6897376892117275
931,16.508447825595823,41.48395153443168,2.2663177676845208,41.38960859091039,2.1134082704685526,25.43867323421938,2.3552969446164593,0.7828727873765461
932,1867.8832323908555,52.2185019313378,21.03814999009461,41.3839393,2.1139678,501.6937482722857,68.45927836170367,11.70017788872531
933,15.48588844839101,41.371385874150405,2.1227062205105254,41.27571168805547,1.9879474564334807,24.328024423811968,2.2021321464216683,0.6405868710582936
934,0.1428627404676261,41.38845461450004,2.109908742876195,41.38862665004671,2.1116058263259307,,,
935,5.428159370435212,41.394129325201945,2.176940334103619,41.38863897597379,2.112282639297175,9.27358149407884,0.932441323345903,0.7056083676613792
936,7.948652848927173,41.42476727641542,2.192197935247631,41.3839393,2.1139678,12.533017358198109,1.1586532564061625,1.0237349418615733
937,3.654571708205827,41.398898078291616,2.1826556901195016,41.41353344047553,2.2218908797717853,7.129416197219425,0.5478923615118367,0.6761245972568308
938,25.349008342544828,41.57816025032137,1.6103385295658095,41.7371279,1.829041,71.43375653328116,6.395140038510108,1.4385906611326391
940,28.988759051440972,41.516168216591886,1.9020863104191121,41.41353344047553,2.2218908797717853,53.6768064809225,4.910430685545344,1.6880436485100612
941,28.774693325824956,41.81537581339924,2.1052441858910362,41.5640438,2.0227191,100.54498654786393,8.881862852528588,1.7855553109706486
942,7.914935296909304,41.33467048976782,2.0402248951030746,41.27587265023666,1.9868189895146127,28.155414073404287,2.4731490620661027,0.5242828755813935
943,9.668307440388848,41.46902348927762,2.0895875050383057,41.38402502308066,2.1140131777567777,25.069475284413464,2.10521330251692,0.8315132120150005
944,2.131885198289472,41.38014513104556,2.137732607834,41.38408631709384,2.1127257951151166,3.3244947172401162,0.14324290998046324,0.4034248636861396
945,2.908055338487259,41.43957896803421,2.2250463453053055,41.41353344047553,2.2218908797717853,5.518570955130357,0.42708089750850975,0.3396581223029905
946,7.741372517623085,41.39386831003577,2.2060353113203788,41.38960859091039,2.1134082704685526,13.11347348065862,1.134860378876786,0.8138905569629038
947,2.326604434759991,41.38543857417139,2.1431408264510217,41.3842777,2.1152962,4.645463799570127,0.24900442024071995,0.5271071689180962
948,3.5210599117689725,41.412792974752506,2.179679253318047,41.41353344047553,2.2218908797717853,7.000318043760915,0.4395340180288186,0.5978589824980455
949,2250.8340270538715,54.68923120487883,25.268435253737813,41.38862665004671,2.1116058263259307,577.5770892029986,80.08880833848116,13.561491003885509
950,25.53691905751031,41.45055330246608,2.18635024003622,41.27571168805547,1.9879474564334807,37.46290673231222,3.440385816538413,0.8667288108911038
951,4.1617595029520835,41.369746587116545,2.1556856514482265,41.38960859091039,2.1134082704685526,7.450857207144573,0.48884762574215634,0.5813654959357867
952,5.131011317633753,41.38296247701438,2.052545901094658,41.38960859091039,2.1134082704685526,10.881163048942424,0.9210262419741572,0.6898053080545448
953,44.838094798924146,41.727072890330284,1.8315213043225802,41.3842777,2.1152962,69.25898899223301,6.4507844609207226,1.871627455628672
954,6.510101579034647,41.50585076646126,2.031303610647487,41.5640438,2.0227191,10.190978696253985,0.9525170076200882,0.20826247588075456
956,1867.7799846690014,52.21851788574466,21.038138036878017,41.3842777,2.1152962,501.67309872791486,68.45609833187055,11.699661650116038
957,3.0536648937834503,41.40439353968753,2.144259122346527,41.38960859091039,2.1134082704685526,5.7089123770996055,0.36073080073118846,0.622445310402526
958,2.3549263522080484,41.3675809548401,2.0979338736568494,41.3842777,2.1152962,10.558972069238136,0.9048148451372431,0.6434925985736556
960,248.35962445446035,39.814359249450646,-0.2351663835082147,41.27571168805547,1.9879474564334807,101.18112768245035,12.007154989363208,2.037849438141839
961,6.842788883995104,41.438582069194695,2.151974090817363,41.38402502308066,2.1140131777567777,9.188294880946483,0.7796850883293285,0.4290916297107909
962,330.87579283207134,42.692384245890686,-1.484962526747238,41.3839393,2.1139678,,,
963,8.719356273281907,41.432230955679906,2.196339934176715,41.3839393,2.1139678,13.579740859199768,1.2891742458598325,0.993982113598962
964,5.163788939586819,41.417764273580886,2.159815139729233,41.38862665004671,2.1116058263259307,11.452091535441648,1.0111014673179384,1.0178329765804648
965,7.095051089949807,41.41860531207483,2.187060864214563,41.38367192649365,2.1158767251089436,11.583750003192288,1.1323623222296597,0.8780641653895934
966,6.8094339774559565,41.42563040817924,2.179437995772289,41.38960859091039,2.1134082704685526,11.150412460005283,1.0991575609863544,0.8720014523941966
967,6.050108034983955,41.381293244566464,2.183463175065935,41.38862665004671,2.1116058263259307,9.904985823599025,0.731013567312432,0.6111503304035946
968,8.133012538731034,41.41403596120564,2.2030428529579975,41.38862665004671,2.1116058263259307,13.852193186811256,1.3337906110995956,1.0476849352574962
969,2.617142182816121,41.36560598903365,2.1187360403836006,41.38863897597379,2.112282639297175,4.1924454270803,0.32790840727284337,0.35476880147585405
970,0.7969717689131116,41.56848137258979,2.030241777280875,41.5640438,2.0227191,3.3571112882886727,0.23677411629411582,0.15966519770217133
971,11.672004453704277,41.48399000237463,2.3256996064108377,41.41353344047553,2.2218908797717853,15.26156736418888,1.424034523320489,0.3561614275955749
972,2.4125192414478254,41.38941002621646,2.143393731069411,41.3842777,2.1152962,4.882221988866226,0.24900442024071995,0.5681328158629835
973,11.224604863890097,41.47595798169427,2.3277204695190856,41.41353344047553,2.2218908797717853,15.172087446226042,1.4102546159542122,0.353924429646504
975,2.319715085282928,41.38323694479859,2.1398852962405077,41.38960859091039,2.1134082704685526,3.810488814561289,0.14324290998046324,0.48737454037043454
977,0.9210539505334134,41.38715016446737,2.1239514953446954,41.38960859091039,2.1134082704685526,1.5192123632753904,0.0,0.27931039246437106
978,18.932594890223186,41.522474227853735,2.2433234540859797,41.5640438,2.0227191,47.78761596728024,4.27186399154311,0.853046993151674
979,30.410317323073233,41.557237886406476,2.398027197444791,41.3842777,2.1152962,50.20529376716428,4.5851642192905135,1.0813100916479361
980,1.6405207050488364,41.22806514869983,1.7136451000636177,41.2222231352044,1.7316575553370623,,,
981,0.6870345702262473,41.378810911798354,2.119133511039247,41.3842777,2.1152962,0.9258481343341645,0.0,0.17068117709229302
982,8.093688363822519,41.41888397036553,2.199866438371988,41.38862665004671,2.1116058263259307,14.061981650054001,1.3325794265124136,1.0870193621373938
983,11.444615564950611,41.3315478291866,2.103042393671197,41.27571168805547,1.9879474564334807,17.956712984773425,1.6413595398889897,0.38792901050371353
